name, depth, offset,  scale0, scale1, dist0, dist1, correctanswer, viewtype, interoculartype, blend, projection, answer, correct
JosieTwo,8.625,0.80625,1.02346,1.03527,7.81875,8.625,0,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,0.80625,0.964354,1.00935,7.81875,8.625,0,Stereo,Separated,Projective,Oblique,0,0
JosieTwo,8.625,0.80625,0.951541,1.01402,8.625,7.81875,1,Stereo,No_Separation,Near,Oblique,1,1
JosieTwo,8.625,0.80625,1.04615,1.01991,7.81875,8.625,0,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,1.6125,0.975557,1.00898,8.625,7.0125,1,Stereo,Separated,Near,Oblique,1,1
JosieTwo,8.625,1.6125,0.986771,1.0472,7.0125,8.625,0,Stereo,Separated,Projective,Oblique,0,0
JosieTwo,8.625,1.6125,0.956167,0.967464,7.0125,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,1.6125,1.00462,1.04015,8.625,7.0125,1,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,3.225,1.01695,0.968873,5.4,8.625,0,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,3.225,0.985609,1.02641,8.625,5.4,1,Stereo,Separated,Projective,Oblique,1,1
JosieTwo,8.625,3.225,1.02648,0.954863,8.625,5.4,1,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,3.225,0.998811,1.02127,8.625,5.4,1,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,0.403125,0.96249,0.993761,8.22188,8.625,0,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,0.403125,0.957278,1.03674,8.625,8.22188,1,Stereo,Separated,Projective,Oblique,1,1
JosieTwo,8.625,0.403125,1.03164,0.962103,8.625,8.22188,1,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,0.403125,1.03193,0.999376,8.625,8.22188,1,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,0,1.01425,0.963734,8.625,8.625,0,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,0,1.00208,0.950947,8.625,8.625,1,Stereo,Separated,Projective,Oblique,1,1
JosieTwo,8.625,0,0.983289,0.990323,8.625,8.625,1,Stereo,No_Separation,Near,Oblique,1,1
JosieTwo,8.625,0,1.03688,1.01802,8.625,8.625,1,Stereo,No_Separation,Projective,Oblique,1,1
JosieTwo,8.625,0.80625,0.970227,0.987427,8.625,7.81875,1,Stereo,Separated,Near,Oblique,1,1
JosieTwo,8.625,0.80625,0.98621,0.962786,8.625,7.81875,1,Stereo,Separated,Projective,Oblique,0,0
JosieTwo,8.625,0.80625,1.04579,1.03091,7.81875,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,0.80625,1.02565,1.02271,8.625,7.81875,1,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,1.6125,1.03231,0.979717,7.0125,8.625,0,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,1.6125,0.984261,1.00935,7.0125,8.625,0,Stereo,Separated,Projective,Oblique,0,0
JosieTwo,8.625,1.6125,0.998456,1.00808,8.625,7.0125,1,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,1.6125,1.02338,1.04022,7.0125,8.625,0,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,3.225,0.979474,1.04964,5.4,8.625,0,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,3.225,0.97176,1.02147,5.4,8.625,0,Stereo,Separated,Projective,Oblique,0,0
JosieTwo,8.625,3.225,1.03991,0.971434,5.4,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,3.225,1.0064,0.976366,8.625,5.4,1,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,0.403125,0.969127,1.03894,8.22188,8.625,0,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,0.403125,0.963604,0.965228,8.22188,8.625,0,Stereo,Separated,Projective,Oblique,0,0
JosieTwo,8.625,0.403125,0.9521,1.00672,8.22188,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,0.403125,1.02231,0.950978,8.22188,8.625,0,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,0,0.965856,1.04787,8.625,8.625,0,Stereo,Separated,Near,Oblique,1,1
JosieTwo,8.625,0,1.03914,0.951333,8.625,8.625,0,Stereo,Separated,Projective,Oblique,0,0
JosieTwo,8.625,0,0.990462,1.00415,8.625,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,0,1.037,1.03853,8.625,8.625,1,Stereo,No_Separation,Projective,Oblique,1,1
JosieTwo,8.625,0.80625,1.03183,1.0105,7.81875,8.625,0,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,0.80625,0.972907,0.955955,7.81875,8.625,0,Stereo,Separated,Projective,Oblique,0,0
JosieTwo,8.625,0.80625,0.964147,1.04112,8.625,7.81875,1,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,0.80625,1.03984,0.973396,8.625,7.81875,1,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,1.6125,0.95027,0.968776,7.0125,8.625,0,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,1.6125,1.02972,1.0066,8.625,7.0125,1,Stereo,Separated,Projective,Oblique,0,0
JosieTwo,8.625,1.6125,1.04825,1.0396,7.0125,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,1.6125,1.02021,1.0201,8.625,7.0125,1,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,3.225,1.0139,1.00381,8.625,5.4,1,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,3.225,0.984653,0.955384,5.4,8.625,0,Stereo,Separated,Projective,Oblique,0,0
JosieTwo,8.625,3.225,0.980024,1.03069,8.625,5.4,1,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,3.225,0.95358,1.04768,5.4,8.625,0,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,0.403125,1.00445,1.03679,8.625,8.22188,1,Stereo,Separated,Near,Oblique,1,1
JosieTwo,8.625,0.403125,1.02655,0.998261,8.625,8.22188,1,Stereo,Separated,Projective,Oblique,1,1
JosieTwo,8.625,0.403125,1.02349,1.04522,8.22188,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,0.403125,0.952634,0.973548,8.625,8.22188,1,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,0,0.952715,1.04412,8.625,8.625,0,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,0,0.995799,0.951225,8.625,8.625,1,Stereo,Separated,Projective,Oblique,1,1
JosieTwo,8.625,0,0.961992,1.03862,8.625,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,0,0.982113,0.96432,8.625,8.625,1,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,0.80625,1.03946,1.01251,7.81875,8.625,0,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,0.80625,0.958097,0.978989,8.625,7.81875,1,Stereo,Separated,Projective,Oblique,1,1
JosieTwo,8.625,0.80625,1.01662,1.04037,8.625,7.81875,1,Stereo,No_Separation,Near,Oblique,1,1
JosieTwo,8.625,0.80625,0.992876,0.98683,7.81875,8.625,0,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,1.6125,1.04012,0.980565,8.625,7.0125,1,Stereo,Separated,Near,Oblique,1,1
JosieTwo,8.625,1.6125,0.9661,1.0429,8.625,7.0125,1,Stereo,Separated,Projective,Oblique,1,1
JosieTwo,8.625,1.6125,0.976311,0.993861,8.625,7.0125,1,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,1.6125,0.955027,1.0483,8.625,7.0125,1,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,3.225,0.9894,0.963482,5.4,8.625,0,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,3.225,0.997477,0.979826,5.4,8.625,0,Stereo,Separated,Projective,Oblique,0,0
JosieTwo,8.625,3.225,0.998851,0.96723,8.625,5.4,1,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,3.225,0.950734,0.976671,8.625,5.4,1,Stereo,No_Separation,Projective,Oblique,1,1
JosieTwo,8.625,0.403125,1.02322,1.01692,8.22188,8.625,0,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,0.403125,1.02105,1.04973,8.22188,8.625,0,Stereo,Separated,Projective,Oblique,0,0
JosieTwo,8.625,0.403125,1.00792,0.952986,8.625,8.22188,1,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,0.403125,0.978085,0.998537,8.625,8.22188,1,Stereo,No_Separation,Projective,Oblique,1,1
JosieTwo,8.625,0,0.956588,0.996493,8.625,8.625,1,Stereo,Separated,Near,Oblique,1,1
JosieTwo,8.625,0,1.00437,0.973971,8.625,8.625,0,Stereo,Separated,Projective,Oblique,0,0
JosieTwo,8.625,0,1.02116,0.956814,8.625,8.625,1,Stereo,No_Separation,Near,Oblique,1,1
JosieTwo,8.625,0,0.956653,0.968017,8.625,8.625,1,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,0.80625,1.0362,1.00135,7.81875,8.625,0,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,0.80625,1.01524,0.977531,8.625,7.81875,1,Stereo,Separated,Projective,Oblique,1,1
JosieTwo,8.625,0.80625,0.954013,0.957354,7.81875,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,0.80625,1.01957,1.0345,7.81875,8.625,0,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,1.6125,1.03791,1.03099,8.625,7.0125,1,Stereo,Separated,Near,Oblique,1,1
JosieTwo,8.625,1.6125,0.988976,0.978647,8.625,7.0125,1,Stereo,Separated,Projective,Oblique,1,1
JosieTwo,8.625,1.6125,0.985231,0.961275,8.625,7.0125,1,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,1.6125,0.979614,0.961358,7.0125,8.625,0,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,3.225,1.04587,0.952681,5.4,8.625,0,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,3.225,1.04774,1.04917,5.4,8.625,0,Stereo,Separated,Projective,Oblique,0,0
JosieTwo,8.625,3.225,1.02266,0.953417,5.4,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,3.225,0.998536,0.979601,5.4,8.625,0,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,0.403125,1.01364,1.02771,8.625,8.22188,1,Stereo,Separated,Near,Oblique,1,1
JosieTwo,8.625,0.403125,1.04134,1.0031,8.22188,8.625,0,Stereo,Separated,Projective,Oblique,0,0
JosieTwo,8.625,0.403125,0.994943,0.998248,8.22188,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,0.403125,0.981698,1.00442,8.22188,8.625,0,Stereo,No_Separation,Projective,Oblique,1,1
JosieTwo,8.625,0,1.01193,1.00778,8.625,8.625,0,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,0,0.991599,0.959796,8.625,8.625,0,Stereo,Separated,Projective,Oblique,1,1
JosieTwo,8.625,0,1.00736,0.956596,8.625,8.625,1,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,0,1.02276,0.977137,8.625,8.625,1,Stereo,No_Separation,Projective,Oblique,1,1
JosieTwo,8.625,0.80625,0.980791,0.995652,7.81875,8.625,0,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,0.80625,0.977628,0.978601,8.625,7.81875,1,Stereo,Separated,Projective,Oblique,1,1
JosieTwo,8.625,0.80625,1.00202,1.0133,7.81875,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,0.80625,1.00456,0.95278,7.81875,8.625,0,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,1.6125,1.04335,0.963166,7.0125,8.625,0,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,1.6125,0.950331,1.00693,8.625,7.0125,1,Stereo,Separated,Projective,Oblique,1,1
JosieTwo,8.625,1.6125,0.995126,0.965636,8.625,7.0125,1,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,1.6125,0.982216,1.03563,8.625,7.0125,1,Stereo,No_Separation,Projective,Oblique,1,1
JosieTwo,8.625,3.225,0.955853,0.994576,5.4,8.625,0,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,3.225,1.00545,1.0096,8.625,5.4,1,Stereo,Separated,Projective,Oblique,1,1
JosieTwo,8.625,3.225,0.988129,1.02781,5.4,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,3.225,0.993311,0.986314,5.4,8.625,0,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,0.403125,0.987977,0.96403,8.625,8.22188,1,Stereo,Separated,Near,Oblique,1,1
JosieTwo,8.625,0.403125,0.985467,0.966732,8.22188,8.625,0,Stereo,Separated,Projective,Oblique,0,0
JosieTwo,8.625,0.403125,0.996484,0.967945,8.625,8.22188,1,Stereo,No_Separation,Near,Oblique,1,1
JosieTwo,8.625,0.403125,1.01308,0.984881,8.625,8.22188,1,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,0,0.981248,0.984753,8.625,8.625,0,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,0,0.96533,0.956891,8.625,8.625,1,Stereo,Separated,Projective,Oblique,1,1
JosieTwo,8.625,0,0.970687,0.959225,8.625,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,0,0.960391,1.00657,8.625,8.625,0,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,0.80625,1.0083,1.00042,7.81875,8.625,0,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,0.80625,1.04177,0.977555,7.81875,8.625,0,Stereo,Separated,Projective,Oblique,1,1
JosieTwo,8.625,0.80625,1.00405,0.961614,7.81875,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,0.80625,0.956087,1.04278,8.625,7.81875,1,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,1.6125,0.973773,0.954764,8.625,7.0125,1,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,1.6125,0.968328,1.01523,7.0125,8.625,0,Stereo,Separated,Projective,Oblique,1,1
JosieTwo,8.625,1.6125,0.985227,0.987047,7.0125,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,1.6125,1.02813,1.01713,8.625,7.0125,1,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,3.225,0.961741,0.999736,5.4,8.625,0,Stereo,Separated,Near,Oblique,1,1
JosieTwo,8.625,3.225,0.96988,0.994873,5.4,8.625,0,Stereo,Separated,Projective,Oblique,1,1
JosieTwo,8.625,3.225,1.03296,1.04577,8.625,5.4,1,Stereo,No_Separation,Near,Oblique,1,1
JosieTwo,8.625,3.225,0.971209,1.04035,8.625,5.4,1,Stereo,No_Separation,Projective,Oblique,1,1
JosieTwo,8.625,0.403125,0.950138,0.966956,8.625,8.22188,1,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,0.403125,0.955564,0.961346,8.625,8.22188,1,Stereo,Separated,Projective,Oblique,1,1
JosieTwo,8.625,0.403125,1.00863,1.01084,8.625,8.22188,1,Stereo,No_Separation,Near,Oblique,1,1
JosieTwo,8.625,0.403125,1.04063,1.02717,8.625,8.22188,1,Stereo,No_Separation,Projective,Oblique,1,1
JosieTwo,8.625,0,0.970374,1.01936,8.625,8.625,1,Stereo,Separated,Near,Oblique,1,1
JosieTwo,8.625,0,0.953522,0.966948,8.625,8.625,0,Stereo,Separated,Projective,Oblique,1,1
JosieTwo,8.625,0,0.999962,1.04717,8.625,8.625,1,Stereo,No_Separation,Near,Oblique,1,1
JosieTwo,8.625,0,1.03888,0.962357,8.625,8.625,1,Stereo,No_Separation,Projective,Oblique,1,1
JosieTwo,8.625,0.80625,1.01063,0.991382,7.81875,8.625,0,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,0.80625,0.965489,1.00883,8.625,7.81875,1,Stereo,Separated,Projective,Oblique,1,1
JosieTwo,8.625,0.80625,1.02935,0.979902,8.625,7.81875,1,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,0.80625,1.02294,0.975418,7.81875,8.625,0,Stereo,No_Separation,Projective,Oblique,0,0
